Country Name,Country Code,Year,Gender Gap Labor force participation % (15+age),Gender Gap Part time employment %,Gender Gap Self-employed %,Gender Gap Unemployment %,Gender Gap Vulnerable employment %,Gender Gap Wage and salaried workers %,Total Gender Gap %
Namibia,NAM,1969,0,0,0,0,0,0,0
New Caledonia,NCL,1982,0,0,0,0,0,0,0
New Caledonia,NCL,2012,10.177001953125,0,9.377000808715799,-1.9539995193481996,4.488999545574179,-9.376998901367202,12.712003886699577
Nigeria,NGA,2016,9.5919990539551,0,-11.5469970703125,1.3529996871948198,-12.363997459411593,11.5470008850097,-1.4189949035644744
Norway,NOR,1979,0,0,0,0,0,0,0
Oman,OMN,1965,0,0,0,0,0,0,0
Oman,OMN,2005,52.1929988861084,0,1.41100025177,-5.30499982833863,-0.06899958848952892,-1.4110031127929972,46.818996608257244
Panama,PAN,1979,0,0,0,0,0,0,0
Peru,PER,1988,0,0,0,0,0,0,0
West Bank and Gaza,PSE,1999,57.16900253295899,0,0.6360015869139986,-1.402000427246099,-1.513997077941795,-0.6360015869139986,54.253005027771096
Russian Federation,RUS,1994,16.984001159667905,0,1.45800006389618,0.39000034332275035,1.01400009542703,-1.4580001831054972,18.38800147920837
Sudan,SDN,1964,0,0,0,0,0,0,0
Senegal,SEN,1972,0,0,0,0,0,0,0
Serbia,SRB,1977,0,0,0,0,0,0,0
Tajikistan,TJK,1973,0,0,0,0,0,0,0
Timor-Leste,TLS,1984,0,0,0,0,0,0,0
Tonga,TON,1967,0,0,0,0,0,0,0
Tunisia,TUN,2017,46.32699775695801,0,10.744998931884801,-10.5550003051758,5.4899997711181,-10.745002746582102,41.261993408203004
Tanzania,TZA,1968,0,0,0,0,0,0,0
Uganda,UGA,2007,10.755996704101605,0,-9.555999755859403,-1.1700000762939502,-11.017999649047809,9.555999755859402,-1.4320030212401562
Vietnam,VNM,1962,0,0,0,0,0,0,0
Vanuatu,VUT,2007,17.8349990844726,0,-7.191993713378892,-1.3130002021789604,-7.8420047760009055,7.191999435424801,8.679999828338643
Samoa,WSM,1989,0,0,0,0,0,0,0
Samoa,WSM,2014,15.7730007171631,0,-1.25,-2.6579995155334295,-1.0140005946159043,1.250000000000007,12.101000607013773
Kosovo,XKX,1983,0,0,0,0,0,0,0
New Zealand,NZL,1997,17.620002746581996,0,10.806000709533699,-0.011000156402589667,5.671000242233271,-10.805999755859304,23.28000378608707
United Arab Emirates,ARE,1978,0,0,0,0,0,0,0
United Arab Emirates,ARE,1999,58.0159950256347,0,2.01399993896484,-0.5390000343322798,1.3219999549910408,-2.013999938964801,58.798994946293504
Burundi,BDI,2011,-2.297996520996108,0,-8.017997741699205,0.9040000438690199,-8.7359974384308,8.01799988746645,-10.129991769790642
Burkina Faso,BFA,2007,24.569000244140597,0,-4.147994995117202,-0.47300004959106,-4.745002746582003,4.147999763488759,19.35100221633909
Bulgaria,BGR,1976,0,0,0,0,0,0,0
Belarus,BLR,1968,0,0,0,0,0,0,0
Barbados,BRB,1968,0,0,0,0,0,0,0
Bhutan,BTN,1999,20.1249961853027,0,-17.4980010986328,-0.4530000686645499,-17.7380046844482,17.497997283935597,1.9339876174927468
Canada,CAN,1974,0,0,0,0,0,0,0
Switzerland,CHE,1972,0,0,0,0,0,0,0
"Congo, Dem. Rep.",COD,1989,0,0,0,0,0,0,0
"Congo, Dem. Rep.",COD,1997,1.6829986572265057,0,-1.2700004577637003,-1.2120001316070597,-3.9629993438719993,1.2700004577636008,-3.4920008182526523
Cabo Verde,CPV,1998,40.04600143432621,0,-0.0989990234375,-2.167000770568901,-2.2290029525755983,0.0989990234375,35.64999771118171
Cabo Verde,CPV,1995,41.901996612548906,0,0.21600341796879974,-2.180000305175801,-1.9020023345947976,-0.21600341796879974,37.819993972778306
Cuba,CUB,1970,0,0,0,0,0,0,0
Czech Republic,CZE,2008,18.823997497558594,-7.730000495910598,9.608999252319302,-2.14800000190735,6.670999944210019,-9.608993530273494,15.617002665996472
Djibouti,DJI,1994,33.160995483398494,0,1.7029991149901988,-1.84100008010864,-0.0829992294311026,-1.7029991149901988,31.236996173858753
Ethiopia,ETH,2009,12.42300415039061,0,-3.472999572753892,-4.9379997253418,-3.9529991149900923,3.473000049591021,3.532005786895848
Fiji,FJI,1970,0,0,0,0,0,0,0
France,FRA,1992,17.634998321533196,-18.109999656677196,5.015999794006399,-4.76700019836427,0.35299980640408,-5.015998840332003,-4.8890007734297924
United Kingdom,GBR,2006,14.325004577636697,-27.569999694824197,9.505999565124519,0.7430000305175799,6.9030002206563905,-9.505996704101605,-5.598992004990617
United Kingdom,GBR,2009,13.423004150390696,-27.119998931884698,9.51399898529054,2.0679998397827104,6.973000064492181,-9.513999938964801,-4.655995830893371
Ghana,GHA,1985,0,0,0,0,0,0,0
Guinea,GIN,1994,6.034004211425803,0,-9.296005249023395,2.07999992370606,-9.802003860473704,9.29599952697751,-1.6880054473877255
"Gambia, The",GMB,1987,0,0,0,0,0,0,0
Greenland,GRL,1996,0,0,0,0,0,0,0
Guam,GUM,1966,0,0,0,0,0,0,0
Honduras,HND,2010,40.3240013122558,0,-4.708000183105504,-2.0479998588562003,-5.5460014343262,4.708000183105504,32.7300000190734
Croatia,HRV,2010,13.6319999694825,-8.22000122070317,1.1529998779295987,-1.2699995040893999,-2.250000238418501,-1.1529998779297017,1.8919990062713268
Hungary,HUN,2009,15.377998352050795,-4.45999908447263,6.36900043487546,0.5399999618530398,2.4019998311996504,-6.368995666503892,13.860003829002423
Iceland,ISL,1965,0,0,0,0,0,0,0
Kazakhstan,KAZ,2010,10.486999511718707,0,-2.6739997863769993,-1.7019996643066397,-3.5339990854262027,2.6739959716797017,5.250996947288567
Lao PDR,LAO,1966,0,0,0,0,0,0,0
Liberia,LBR,1981,0,0,0,0,0,0,0
Libya,LBY,1975,0,0,0,0,0,0,0
Sri Lanka,LKA,1991,36.508998870849595,0,7.9010009765625,-12.8079996109009,6.007999897003195,-7.900997161865298,29.70900297164909
Lesotho,LSO,1961,0,0,0,0,0,0,0
Lesotho,LSO,1999,11.354995727539105,0,9.780002593994205,-11.767999649047798,9.567999362945493,-9.7800006866455,9.154997348785503
Lithuania,LTU,1961,0,0,0,0,0,0,0
Latvia,LVA,1995,17.99999618530269,0,3.8060007095337003,0.7749996185302983,1.3280003070830997,-3.805999755859389,20.1029970645904
Madagascar,MDG,1995,4.84099578857419,0,-6.333000183105398,-0.5119996070861799,-6.854001998901396,6.332999229431099,-2.525006771087684
Mongolia,MNG,1987,0,0,0,0,0,0,0
Mongolia,MNG,2011,12.497001647949197,-5.74000072479247,5.699001312255902,0.6020002365112296,4.8379967212678,-5.699001312255902,12.196997880935758
Mauritius,MUS,1972,0,0,0,0,0,0,0
Malaysia,MYS,1999,33.6589965820312,0,1.2009983062743999,-0.7400000095367396,-1.0449993610381973,-1.2010040283202983,31.873991489410365
Nepal,NPL,1991,9.972999572753892,0,-19.927001953125,1.4230000972747798,-19.93100214004511,19.9270000457763,-8.535004377365137
Philippines,PHL,1963,0,0,0,0,0,0,0
Palau,PLW,2014,0,0,0,0,0,0,0
Poland,POL,2007,15.866001129150398,-11.760000228881802,4.6089992523193,-1.3509998321533097,2.298999309539802,-4.609001159668011,5.053998470306377
Romania,ROU,2008,16.183002471923906,-6.5899996757507,0.4109992980957031,2.0100002288818395,-0.7709994316100008,-0.41100311279299717,10.83199977874775
Russian Federation,RUS,1987,0,0,0,0,0,0,0
Rwanda,RWA,2008,1.460006713867088,0,-12.197998046875,-0.85199999809265,-12.4849982261658,12.197999000549302,-11.87699055671706
Sudan,SDN,1996,46.554002761840806,0,-1.3379974365233949,-16.42300128936769,-4.069000244140703,1.3379974365233949,26.062001228332413
Sierra Leone,SLE,1994,2.0419998168946094,0,-7.3199996948242045,2.2840001583099396,-7.646001815795898,7.320000171661421,-3.320001363754132
El Salvador,SLV,2000,34.418998718261705,0,-14.859001159668004,5.3129997253418,-18.4509992599488,14.859001159668004,21.280999183654703
Sint Maarten (Dutch part),SXM,2009,0,0,0,0,0,0,0
Seychelles,SYC,1963,0,0,0,0,0,0,0
Tajikistan,TJK,2013,26.2239952087403,0,9.193000793457003,-1.1079998016358008,8.6229992359876,-9.193000793457003,33.7389946430921
Tunisia,TUN,2014,45.899003982543896,0,11.452999114990199,-8.826999664306602,5.8190004825592005,-11.4530029296875,42.89100098609919
Uganda,UGA,2010,10.152999877929702,0,-10.966003417968807,-1.5380001068115297,-12.255997657776007,10.9659996032715,-3.6410017013551403
Virgin Islands (U.S.),VIR,1998,12.589000701904304,0,6.174001693725497,-2.10700035095215,3.1369994878769027,-6.173995971679702,13.619005560874852
Virgin Islands (U.S.),VIR,2001,11.247001647949304,0,6.454999923706097,-1.9940004348754803,2.8420003652574017,-6.455001831054702,12.09499967098262
Samoa,WSM,1987,0,0,0,0,0,0,0
Zimbabwe,ZWE,2005,11.077003479003906,0,-22.971000671386705,-0.4229998588562003,-23.331000328064,22.970998764038097,-12.676998615264903
Afghanistan,AFG,1989,0,0,0,0,0,0,0
Angola,AGO,1979,0,0,0,0,0,0,0
Australia,AUS,1962,0,0,0,0,0,0,0
Belgium,BEL,1970,0,0,0,0,0,0,0
Belgium,BEL,1994,20.784999847412095,-26.01000022888185,3.9720001220703995,-4.73099994659426,2.129000067710898,-3.9720001220702983,-7.827000260353017
Burkina Faso,BFA,2005,24.385997772216797,0,-3.9469985961914062,-0.5739998817443803,-4.459001541137695,3.9470000267028293,19.352997779846145
Bangladesh,BGD,2003,58.9920024871827,0,-26.136001586914098,-0.3740000724792498,-26.185997962951703,26.135999679565497,32.43200254440315
Bahrain,BHR,1996,54.923999786377,0,2.39999985694886,-3.9299998879432714,1.6160000637173682,-2.4000015258789062,52.609998293221054
Botswana,BWA,1994,27.418998718261804,0,-2.2649993896484943,-3.136999130249002,-3.1319999694824965,2.2649993896484943,21.149999618530305
China,CHN,1988,0,0,0,0,0,0,0
Cote d'Ivoire,CIV,2013,21.193000793456996,-9.0100002288818,-17.8820037841797,-1.4140000343322798,-19.1079998016358,17.8820009231567,-8.339002132415885
Germany,DEU,1983,0,-27.759999275207466,0,0,0,0,-27.759999275207466
Germany,DEU,1998,19.960002899169893,-28.969998359680158,4.954000473022511,-1.1500005722045703,0.59999999403954,-4.9530029296875,-9.558998495340283
Djibouti,DJI,1977,0,0,0,0,0,0,0
Ecuador,ECU,1964,0,0,0,0,0,0,0
Spain,ESP,1977,0,0,0,0,0,0,0
Spain,ESP,1995,27.423000335693402,-13.4099998474121,2.986000061035199,-12.680000305175803,-0.7609996795654013,-2.986000061035213,0.5720005035400817
Ethiopia,ETH,2002,15.447006225586009,0,-3.3489990234375,-6.901000261306779,-4.195001602172795,3.34899950027466,4.351004838943595
Fiji,FJI,1976,0,0,0,0,0,0,0
Gibraltar,GIB,2001,0,0,0,0,0,0,0
Guinea,GIN,1969,0,0,0,0,0,0,0
Greece,GRC,1965,0,0,0,0,0,0,0
Greece,GRC,2010,19.720001220703097,-11.270000457763599,7.705999374389602,-6.317999839782701,1.299999952316199,-7.7059974670410085,3.4320027828215913
Guatemala,GTM,1968,0,0,0,0,0,0,0
Guyana,GUY,1969,0,0,0,0,0,0,0
Hungary,HUN,1962,0,0,0,0,0,0,0
Indonesia,IDN,1991,35.653995513916,0,-9.7239990234375,-0.5729999542236297,-12.170001983642493,9.7240009307862,22.91099548339858
Ireland,IRL,1976,0,0,0,0,0,0,0
Japan,JPN,1980,0,0,0,0,0,0,0
Kazakhstan,KAZ,1979,0,0,0,0,0,0,0
Lebanon,LBN,1960,0,0,0,0,0,0,0
Lesotho,LSO,1983,0,0,0,0,0,0,0
Morocco,MAR,1980,0,0,0,0,0,0,0
Monaco,MCO,1975,0,0,0,0,0,0,0
Mozambique,MOZ,2013,-7.642005920410199,0,-15.344001770019489,-3.7320003509521023,-20.430004119873203,15.344000577926689,-31.804011583328304
Mauritania,MRT,1994,45.1060028076172,0,-11.969997406005795,-5.091000556945831,-13.830998897552398,11.970001220703097,26.184007167816276
Mauritius,MUS,2003,38.166004180908196,0,7.042999267578098,-5.7919998168944895,4.042999267578098,-7.042999267578097,36.417003631591804
Nauru,NRU,1991,0,0,0,0,0,0,0
New Zealand,NZL,2006,14.627002716064396,0,9.4659996032715,-0.6290001869201705,5.7119997739791195,-9.466003417968807,19.709998488426038
Pakistan,PAK,1981,0,0,0,0,0,0,0
Peru,PER,1961,0,0,0,0,0,0,0
Peru,PER,2004,18.701995849609304,-11.889999389648402,-11.790000915527301,-0.8499999046325701,-16.6070003509521,11.78999710083,-10.645007610321066
Puerto Rico,PRI,1975,0,0,0,0,0,0,0
French Polynesia,PYF,1980,0,0,0,0,0,0,0
Russian Federation,RUS,2015,15.180000305175803,-5.219999790191641,1.8269996643066406,0.5099997520446706,1.00100001692772,-1.826995849609304,11.47100409865389
El Salvador,SLV,1973,0,0,0,0,0,0,0
El Salvador,SLV,1974,0,0,0,0,0,0,0
Somalia,SOM,2016,55.6460018157959,0,-17.760002136230398,-0.9420003890991193,-19.100999832153306,17.7600002288819,35.60299968719497
South Sudan,SSD,1970,0,0,0,0,0,0,0
Sweden,SWE,1970,0,0,0,0,0,0,0
Sweden,SWE,2006,8.261997222900405,-16.430000305175803,9.3970003128052,-0.35000038146971946,5.041999846696849,-9.397003173828097,-3.476006478071163
Tonga,TON,1975,0,0,0,0,0,0,0
Uganda,UGA,1968,0,0,0,0,0,0,0
United States,USA,1976,0,0,0,0,0,0,0
Uzbekistan,UZB,1968,0,0,0,0,0,0,0
Samoa,WSM,1994,18.172000885009798,0,17.6119956970215,-0.9530000686645499,19.260999679565494,-17.6119995117188,36.479996681213436
Azerbaijan,AZE,1985,0,0,0,0,0,0,0
Belgium,BEL,1979,0,0,0,0,0,0,0
Burkina Faso,BFA,1984,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,1988,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2017,23.484001159667997,0,-0.4549999237060014,-7.030000686645501,-1.4289990663528016,0.4550018310547017,15.025003314018395
Cameroon,CMR,2002,11.561996459960895,0,-21.900001525878906,1.00600004196167,-22.933001518249597,21.90000057220463,-10.36500597000131
"Congo, Dem. Rep.",COD,1979,0,0,0,0,0,0,0
Denmark,DNK,1982,0,0,0,0,0,0,0
Algeria,DZA,1993,65.9139966964721,0,-2.3520011901855966,-1.7960014343262003,-7.777001380920396,2.3520011901855966,56.3409938812255
Spain,ESP,1986,0,-6.8600006103516,0,0,0,0,-6.8600006103516
Finland,FIN,1967,0,0,0,0,0,0,0
Fiji,FJI,1977,0,0,0,0,0,0,0
"Micronesia, Fed. Sts.",FSM,1972,0,0,0,0,0,0,0
"Micronesia, Fed. Sts.",FSM,1995,0,0,0,0,0,0,0
Guinea,GIN,2011,3.6130027770996023,0,-9.79900360107419,2.06500005722046,-10.684999465942397,9.79900050163267,-5.006999731063857
Guinea-Bissau,GNB,2012,13.085998535156293,0,-19.2119979858398,-0.9889998435974103,-20.921000242233298,19.212001800537095,-8.823997735977123
Guatemala,GTM,1972,0,0,0,0,0,0,0
Guam,GUM,1986,0,0,0,0,0,0,0
Guam,GUM,2007,23.670001983642607,0,-5.080001831054698,-2.82100009918213,-7.566999912261899,5.080001831054702,13.282001972198582
Guyana,GUY,1984,0,0,0,0,0,0,0
India,IND,1993,48.8129997253418,0,-8.513999938964801,-0.25,-10.203000068664593,8.5139989852905,38.3599987030029
Italy,ITA,2004,23.503002166748097,-24.529997825622548,9.419998168945298,-3.9609999656677397,4.445999383926402,-9.419998168945298,-0.5419962406157879
Japan,JPN,1990,27.247997283935504,0,0,0,0,0,27.247997283935504
Kyrgyz Republic,KGZ,2007,23.1769981384278,0,4.443000793456996,-1.5439996719360298,4.190999031066795,-4.443000793456996,25.823997497558565
Cambodia,KHM,2002,5.637001037597599,0,-4.753997802734403,0.3039999008178702,-4.798000335693487,4.75399971008302,1.1430025100705992
St. Lucia,LCA,1999,23.333999633789,0,12.069999694824201,-4.949999809265099,7.548000454902699,-12.069995880126903,25.932004094123897
Mexico,MEX,1967,0,0,0,0,0,0,0
"Macedonia, FYR",MKD,1995,24.457000732421804,0,7.8029994964599005,-5.1469993591308025,6.139000177383501,-7.803001403808594,25.44899964332581
Mauritius,MUS,1981,0,0,0,0,0,0,0
Namibia,NAM,2002,14.369003295898402,0,-8.2930011749268,-4.9370002746582,-10.758998870849602,8.292999267578097,-1.3269977569581037
New Caledonia,NCL,2014,10.3530044555664,0,9.1770000457764,-1.9429998397827006,4.253999486565551,-9.176994323730497,12.664009824395151
Nicaragua,NIC,1970,0,0,0,0,0,0,0
Nicaragua,NIC,1990,48.46599960327139,0,0,0,0,0,48.46599960327139
Netherlands,NLD,1969,0,0,0,0,0,0,0
Norway,NOR,1962,0,0,0,0,0,0,0
Norway,NOR,1971,0,0,0,0,0,0,0
Panama,PAN,2001,35.2299957275391,0,19.1419982910156,-7.035000801086401,17.2440013885498,-19.142002105712905,45.43899250030519
Papua New Guinea,PNG,2007,3.0220031738280966,0,-15.640998840331989,1.58799993991852,-16.998998641967702,15.641000747680698,-12.388993620872377
Russian Federation,RUS,2009,13.597000122070305,-4.42999982833863,1.4049997329711896,1.1799998283386195,0.6080000698566401,-1.4049987792969034,10.955001145601221
El Salvador,SLV,2003,33.273998260498,0,-15.667003631591804,5.125000000000001,-18.76699924469,15.667003631591804,19.631999015808
El Salvador,SLV,1999,34.9500007629395,0,-10.4080009460449,3.6900000572204608,-13.592999458312999,10.4080009460449,25.047001361846966
Sao Tome and Principe,STP,1992,39.00500106811519,0,-13.856002807617202,-5.405999183654801,-14.0509996414184,13.856002807617195,19.548002243041985
Slovenia,SVN,2008,11.981002807617195,-8.7700004577637,5.205999374389599,-0.8289999961853001,2.4950006008148584,-5.206001281738196,4.877001047134455
Eswatini,SWZ,1983,0,0,0,0,0,0,0
Syrian Arab Republic,SYR,1976,0,0,0,0,0,0,0
Tajikistan,TJK,2011,25.083000183105497,0,9.241996765136697,-0.6339998245238991,8.670002400875106,-9.241996765136797,33.119002759456606
Turkmenistan,TKM,1986,0,0,0,0,0,0,0
Turkmenistan,TKM,2005,22.714000701904297,0,-4.037000656127997,-0.19599986076355025,-6.041999816894599,4.037002563476605,16.476002931594756
Timor-Leste,TLS,1960,0,0,0,0,0,0,0
Tonga,TON,2014,29.333000183105497,0,-7.456001281738303,-0.752000033855438,-7.8360004425047975,7.456001281738303,20.74499970674526
Tunisia,TUN,1992,52.2359962463379,0,7.4039993286131995,-2.6089992523192986,5.314999461174001,-7.40399932861331,54.94199645519249
United States,USA,2011,12.428001403808594,-9.470000267028801,5.19899940490719,0.9100008010864293,2.17099993303417,-5.198997497558494,6.0390037782490875
St. Vincent and the Grenadines,VCT,1983,0,0,0,0,0,0,0
Vietnam,VNM,2004,8.931999206542997,0,-8.622001647949205,-0.5920000076293999,-9.025001525878906,8.6219997406006,-0.6850042343139133
Afghanistan,AFG,1988,0,0,0,0,0,0,0
United Arab Emirates,ARE,2013,50.5089950561524,0,2.5680000782012997,-6.08199989795685,0.158999979496002,-2.568000793457003,44.585994422435846
Argentina,ARG,1987,0,0,0,0,0,0,0
Burkina Faso,BFA,1988,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,1991,22.2760009765625,0,-7.403999328613203,-6.046000480651902,-15.093000411987301,7.403999328613203,1.1370000839232972
Belarus,BLR,2014,12.277999877929702,0,1.7759997844696005,-0.0020000040531160113,1.0289998576044999,-1.7760009765625,13.304998539388187
Bolivia,BOL,1986,0,0,0,0,0,0,0
Brazil,BRA,1983,0,0,0,0,0,0,0
Central African Republic,CAF,2007,14.921005249023494,0,-16.798004150390696,-1.1350002288818395,-18.288999676704506,16.7979984283447,-4.503000378608846
Cameroon,CMR,1998,12.434997558593793,0,-21.099998474121094,2.3719997406005904,-22.020003318786607,21.10000038146977,-7.213004112243549
Cabo Verde,CPV,2004,32.939998626709,0,-1.0100021362304972,-1.7010002136231002,-3.0280008316039044,1.0100021362304972,28.210997581481994
Curacao,CUW,1980,0,0,0,0,0,0,0
Czech Republic,CZE,2014,17.379001617431598,-8.920001029968299,9.0830001831055,-2.29099988937378,5.901000767946201,-9.083000183105497,12.069001466035722
Eritrea,ERI,1963,0,0,0,0,0,0,0
Spain,ESP,1974,0,0,0,0,0,0,0
Gabon,GAB,1999,21.693000793456996,0,-31.729000091552706,-3.7230005264281996,-32.84099960327139,31.729001998901403,-14.8709974288939
Gabon,GAB,2004,19.872001647949197,0,-10.879001617431701,-9.112000465392999,-12.653999626636498,10.879001617431705,-1.893998444080296
Guinea-Bissau,GNB,1976,0,0,0,0,0,0,0
Equatorial Guinea,GNQ,1997,16.215999603271506,0,13.731998443603494,-1.5519995689392108,13.589998245239201,-13.731998443603494,28.253998279571498
Equatorial Guinea,GNQ,2009,5.424999237060604,0,-8.456001281738303,-0.86199998855591,-11.388000965118398,8.455997467041009,-6.825005531310998
Grenada,GRD,2007,0,0,0,0,0,0,0
Indonesia,IDN,1990,37.7739982604981,0,0,0,0,0,37.7739982604981
India,IND,2011,52.3700008392334,0,-3.123001098632912,-1.0379998683929395,-4.494997978210407,3.1229991912841975,46.83700108528134
Israel,ISR,1985,0,0,0,0,0,0,0
Jamaica,JAM,1983,0,0,0,0,0,0,0
Jamaica,JAM,1986,0,0,0,0,0,0,0
Jordan,JOR,1980,0,0,0,0,0,0,0
Japan,JPN,2012,22.666004180908203,-24.310000419616703,1.8499994277954013,0.5199999809265101,-0.4990004897117597,-1.849998474121108,-1.622995793819456
Kiribati,KIR,1968,0,0,0,0,0,0,0
"Korea, Rep.",KOR,1965,0,0,0,0,0,0,0
"Korea, Rep.",KOR,1994,27.404994964599595,0,-4.014999389648402,0.9100000858306898,-6.9219988584519,4.014999389648402,21.392996191978384
Latvia,LVA,1976,0,0,0,0,0,0,0
Mali,MLI,1994,31.2820014953613,0,-6.579994201660099,-0.9440000057220499,-7.389995574951101,6.580000400543209,22.94801211357126
Mozambique,MOZ,1997,-6.6010055541992045,0,-10.2309951782226,-4.722999572753899,-14.160001754760799,10.23099994659428,-25.48400211334222
Malawi,MWI,2009,8.10400390625,0,-10.218002319335895,-3.349999904632571,-10.975002288818402,10.218000411987301,-6.221000194549568
Malaysia,MYS,1971,0,0,0,0,0,0,0
Malaysia,MYS,1975,0,0,0,0,0,0,0
Nicaragua,NIC,1979,0,0,0,0,0,0,0
Nauru,NRU,2015,0,0,0,0,0,0,0
Panama,PAN,1984,0,0,0,0,0,0,0
Puerto Rico,PRI,1964,0,0,0,0,0,0,0
French Polynesia,PYF,1969,0,0,0,0,0,0,0
Russian Federation,RUS,2016,15.224002838134794,-5.010000228881859,2.1799998283386195,0.43400001525878995,1.3190001249313301,-2.1800003051758097,11.967002272605864
Rwanda,RWA,1971,0,0,0,0,0,0,0
Saudi Arabia,SAU,1996,60.73700332641611,0,6.65299963951111,-1.8109998703002903,4.48700001835823,-6.652999877929702,63.41300323605546
